,genre_ids,ids,popularity,release_date,title,vote_average
402,16,378108,1.159767,2016-10-15,In This Corner of the World,9.0
403,99,417231,1.013814,2016-09-13,Cash Investigation - Industrie agroalimentaire : business contre santé,9.0
404,35,428361,1.030408,2016-11-30,The Super Parental Guardians,9.0
405,18,400014,1.017102,2016-04-21,God's Compass,9.0
406,35,400039,1.02141,2016-03-30,Alan Partridge's Scissored Isle,9.0
407,99,412420,1.010824,2016-08-14,One Nation Under Trump,9.0
408,18,417758,1.089274,2016-11-17,Our Love Story,9.0
409,28,423033,1.024014,2016-07-14,Khun Phan,9.0
410,99,379700,1.075933,2016-02-16,Starless Dreams,9.0
411,0,397356,1.009234,2016-03-12,"Accidents, Blunders and Calamities",9.0
412,35,396354,1.009899,2016-04-18,Radio Raps: Life 201,9.0
413,99,398754,1.007876,2016-05-22,Dans l'ombre de Teddy Riner,9.0
414,28,406231,1.051485,2016-08-05,Citizen Soldier,9.0
415,99,423902,1.040082,2016-11-01,The Story of Rocket League (Part 2),9.0
416,99,432593,1.14517,2016-12-02,You're So Cool Brewster! The Story of Fright Night,9.0
417,53,420488,1.013499,2016-10-07,Idolle Ramayana,9.0
418,35,431031,1.081544,2016-12-02,Serdar Somuncu: H2 Universe - Die Machtergreifung,9.0
419,0,430264,1.053988,2016-12-08,Canvas of My Life,9.0
420,9648,429547,1.073741,2016-08-05,Hel,9.0
421,10751,430162,1.187081,2016-12-26,Revolting Rhymes,9.0
422,99,431385,1.014102,2016-07-17,Whose Country?,9.0
423,12,425145,1.026102,2016-10-18,Torrey Pines,9.0
424,18,378227,1.022694,2016-01-01,Natsamrat,9.0
425,99,385823,1.007512,2016-03-08,Queen: A Night in Bohemia,9.0
426,0,381394,1.008613,2016-05-19,Die Prüfung,9.0
427,99,381088,1.00756,2016-03-16,The Smart Studios Story,9.0
428,18,378301,1.006541,2016-01-15,Chalk N Duster,9.0
429,35,346652,1.031447,2016-09-25,Another Wolfcop,9.0
430,18,450525,1.313,2016-11-25,Khamosh Adalat Jaari Hai,9.0
431,0,423009,1.041933,2016-04-27,Shakespeares letzte Runde,9.0
432,28,428398,1.145568,2016-12-24,Santa Claus. Battle of Mages,9.0
433,10749,409398,1.009636,2016-07-29,Kismath,9.0
434,99,397619,1.02322,2016-05-09,Attenborough's Life That Glows,9.0
435,18,424632,1.045395,2016-12-08,Until Forever,9.0
436,14,425245,1.015306,2016-08-08,Lookouts,9.0
437,0,437188,1.059127,2016-11-25,Marillion: Out Of The Box,9.0
438,99,429119,1.024389,2016-11-04,Життя і Смерть у Гуцулії,9.0
439,18,416842,1.010917,2016-08-23,Twinflower,9.0
440,99,419375,1.024194,2016-10-31,Dream Number,9.0
441,12,406053,1.018707,2016-11-01,The Fire People,9.0
442,18,408428,1.019598,2016-09-29,Pawn Street,9.0
443,10402,421912,1.077273,2016-06-25,David Gilmour - Live in Wroclaw 2016,9.0
444,27,422514,1.100138,2016-10-30,Killjoy's Psycho Circus,9.0
445,12,332718,1.123861,2016-09-08,Bilal: A New Breed of Hero,9.0
446,16,422141,1.043974,2016-10-18,Shelter,9.0
447,10402,394269,1.217733,2016-04-23,Lemonade,8.9
448,18,383367,1.055446,2016-04-29,Sairat,8.8
449,18,417820,1.143837,2016-09-22,Miss Saigon: The 25th-Anniversary Performance,8.8
450,18,388808,1.016308,2016-03-18,"Forgive Me, Mom!",8.8
451,35,375424,1.005168,2016-01-02,Thomas Hartmann: Jokebox,8.8
452,18,414523,1.201612,2016-12-29,Dhuruvangal Pathinaaru,8.8
453,53,390433,1.014041,2016-03-10,Missing You,8.8
454,18,391062,1.086311,2016-08-12,Joker,8.8
455,10402,402215,1.008257,2016-06-14,Mötley Crüe: The End,8.8
456,99,377462,1.306536,2016-05-20,O.J.: Made in America,8.7
457,99,395395,1.04271,2016-05-03,Bobby Sands: 66 Days,8.7
458,80,386427,1.090878,2016-02-26,Kshanam,8.7
459,12,372752,1.049583,2016-03-12,Digimon Adventure Tri. - Chapter 2: Determination,8.7
460,80,386427,1.090878,2016-02-26,Kshanam,8.7
461,12,372752,1.049583,2016-03-12,Digimon Adventure Tri. - Chapter 2: Determination,8.7
462,10752,406449,1.47127,2016-10-07,Hatred,8.6
463,99,376389,1.027701,2016-10-14,Sky Ladder: The Art of Cai Guo-Qiang,8.6
464,99,397093,1.025713,2016-05-05,The Beginning of Life,8.6
465,18,423156,1.064415,2016-10-28,Sidekick,8.5
466,99,423892,1.025482,2016-10-31,The Story of Rocket League (Part 1),8.5
467,80,418325,1.016384,2016-09-30,Aynabaji,8.5
468,18,432534,1.057717,2016-12-01,New Year's Gift,8.5
469,0,431437,1.04893,2016-12-09,Les Chevaliers du fiel : A la carte,8.5
470,99,402475,1.006084,2016-02-20,Telescope,8.5
471,10402,376036,1.050074,2016-01-04,NWA & Eazy-E: The Kings of Compton,8.5
472,12,380333,1.371081,2016-01-22,Dedemin Fişi,8.5
473,18,380075,1.477834,2016-09-29,Fog in August,8.5
474,99,373349,1.063962,2016-01-22,Mapplethorpe: Look at the Pictures,8.5
475,99,420624,1.013778,2016-10-10,Tsunami,8.5
476,0,427176,1.087827,2016-11-22,Io ci sono,8.5
477,99,446406,1.44832,2016-10-15,The Walking Dead: The Journey So Far,8.5
478,16,382029,1.006542,2016-02-04,Grandma's Hero,8.5
479,18,392909,1.015883,2016-03-31,Su saek,8.5
480,0,427176,1.087827,2016-11-22,Io ci sono,8.5
481,99,423892,1.025482,2016-10-31,The Story of Rocket League (Part 1),8.5
482,99,420624,1.013778,2016-10-10,Tsunami,8.5
483,99,402475,1.006084,2016-02-20,Telescope,8.5
484,18,394934,1.007638,2016-04-28,Angelita la doctora,8.5
485,18,380075,1.477834,2016-09-29,Fog in August,8.5
486,99,446406,1.44832,2016-10-15,The Walking Dead: The Journey So Far,8.5
487,0,431437,1.04893,2016-12-09,Les Chevaliers du fiel : A la carte,8.5
488,18,432534,1.057717,2016-12-01,New Year's Gift,8.5
489,99,373349,1.063962,2016-01-22,Mapplethorpe: Look at the Pictures,8.5
490,10749,395815,1.016122,2016-04-20,Hepta: The Last Lecture,8.5
491,80,418325,1.016384,2016-09-30,Aynabaji,8.5
492,18,382475,1.357826,2016-03-16,The Pass,8.4
493,18,418399,1.150625,2016-11-03,7 Minutes,8.4
494,16,372058,4.919579,2016-08-26,Your Name.,8.4
495,99,393961,1.273007,2016-04-21,Food Choices,8.4
496,35,425498,1.269681,2016-11-25,Michael Che Matters,8.4
497,18,360814,1.509802,2016-12-23,Dangal,8.4
498,18,378779,1.173258,2016-01-03,War and Peace,8.4
499,28,398718,1.080528,2016-05-22,Overwatch Animated Short: Hero,8.4
500,28,398718,1.080528,2016-05-22,Overwatch Animated Short: Hero,8.4
501,99,142611,1.07925,2016-05-05,"Houston, We Have a Problem!",8.3
502,35,403936,1.085768,2016-06-25,Deon Cole: Cole-Blooded Seminar,8.3
503,53,379300,1.090522,2016-08-18,Erased,8.3
504,99,432461,1.096434,2016-12-31,The Grand Tour: The Beach (Buggy) Boys,8.3
505,14,372761,1.112792,2016-01-23,Persona 3 the Movie 4: Winter of Rebirth,8.3
506,16,414223,1.420021,2016-09-06,"The Swan Princess: Princess Tomorrow, Pirate Today!",8.3
507,99,413834,1.177468,2016-09-24,Gringo: The Dangerous Life of John McAfee,8.3
508,16,402536,1.005218,2016-01-01,The Head Vanishes,8.3
509,35,396292,1.133166,2016-05-06,Ali Wong: Baby Cobra,8.3
510,35,425703,1.097875,2016-11-23,Come diventare grandi nonostante i genitori,8.3
511,53,431483,1.154368,2016-12-23,Sense8: A Christmas Special,8.3
512,16,389677,1.071058,2016-02-15,Blind Vaysha,8.3
513,99,377460,1.033326,2016-04-14,This Magic Moment,8.3
514,18,325373,1.107345,2016-10-07,Two Lovers and a Bear,8.3
515,10402,400608,1.200802,2016-06-03,Bo Burnham: Make Happy,8.3
516,0,403252,1.02126,2016-08-05,The Railroad Lady,8.3
517,80,369094,1.183917,2016-06-03,Iraivi,8.3
518,35,377446,1.021216,2016-01-15,Tony Hinchcliffe: One Shot,8.3
519,28,424382,1.02565,2016-11-04,Overwatch Animated Short: Infiltration,8.3
520,53,397365,1.347861,2016-06-10,Madaari,8.3
521,28,377729,1.033877,2016-09-25,Bad Black,8.3
522,18,379880,1.026213,2016-01-21,A Melody to Remember,8.3
523,27,359252,1.007057,2016-01-26,The Chickening,8.3
524,35,376482,1.059435,2016-01-08,Tom Segura: Mostly Stories,8.2
525,10749,384420,1.014419,2016-02-12,Krishna Gaadi Veera Prema Gaadha,8.2
526,99,390641,1.00683,2016-04-01,Vaxxed: From Cover-Up to Catastrophe,8.2
527,99,394632,1.015582,2016-02-24,Free to Run,8.2
528,18,411037,1.092007,2016-09-03,Home,8.2
529,10751,399106,2.803248,2016-06-16,Piper,8.2
530,28,367206,1.583899,2016-12-02,Sword Master,8.2
531,18,384641,1.078924,2016-02-24,Spirits' Homecoming,8.2
532,18,408539,1.143084,2016-10-16,Paradise,8.1
533,80,398786,1.052034,2016-05-20,Kammatipaadam,8.1
534,53,393184,1.038955,2016-07-27,Clash,8.1
535,99,399504,1.01463,2016-05-30,S Is for Stanley,8.1
536,99,377621,1.037602,2016-01-28,Ola Bola,8.1
537,10751,379441,1.390349,2016-08-26,Greater,8.1
538,10752,403450,1.16025,2016-10-27,In guerra per amore,8.1
539,10752,416211,1.148516,2016-09-16,The White Helmets,8.1
540,10752,413770,1.320185,2016-10-28,Ethel & Ernest,8.1
541,10749,365187,1.130043,2016-01-13,Nannaku Prematho,8.1
542,35,227932,1.287436,2016-12-22,Minha Mãe é Uma Peça 2,8.1
543,10402,394822,1.014837,2016-06-01,London Town,8.1
544,10749,369557,3.075396,2016-04-15,Sing Street,8.1
545,99,369769,1.111086,2016-03-10,Under the Sun,8.0
546,18,393729,1.353409,2016-08-31,Divines,8.0
547,99,222937,1.025209,2016-04-20,Vlogumentary,8.0
548,53,301355,1.254364,2016-12-31,Message from the King,8.0
549,18,359344,1.245406,2016-09-17,Rage,8.0
550,80,356272,1.029132,2016-01-01,Pregau,8.0
551,80,384915,1.006856,2016-02-28,Friesland: Klootschießen,8.0
552,99,391236,1.013072,2016-04-21,Overgames,8.0
553,99,381481,1.008154,2016-02-25,Südafrika - Der Kinofilm,8.0
554,18,386794,1.00707,2016-03-09,Solange et les vivants,8.0
555,99,389622,1.00707,2016-03-11,Breathin': The Eddy Zheng Story,8.0
556,18,391832,1.018294,2016-04-03,Broke,8.0
557,53,387399,1.031266,2016-03-05,We Go On,8.0
558,35,393629,1.031779,2016-01-23,Pure Pwnage: Teh Movie,8.0
559,35,394754,1.007128,2016-04-27,Just the 3 of Us,8.0
560,18,419381,1.006585,2016-04-08,Jai Maruthi 800,8.0
561,0,419392,1.006156,2016-03-15,Snake Bite,8.0
562,35,406017,1.085741,2016-07-20,Interlude,8.0
563,0,420736,1.01753,2016-01-01,I volti della via Francigena,8.0
564,35,418201,1.012806,2016-09-26,Peter the Intern,8.0
565,0,408424,1.011347,2016-09-04,The Nobodies,8.0
566,18,408435,1.088854,2016-09-01,Sami Blood,8.0
567,80,412520,1.07226,2016-12-07,Sex Doll,8.0
568,18,421938,1.025346,2016-10-13,7 Weeks,8.0
569,35,421971,1.028388,2016-06-11,All Nighter,8.0
570,28,413126,1.007654,2016-04-07,Phantom of Kill,8.0
571,16,413164,1.006289,2016-03-19,Precure All Stars Movie: Everybody Sing! Miraculous Magic!,8.0
572,16,422520,1.019284,2016-09-24,A Town Called Panic: Double Fun,8.0
573,10402,422587,1.019404,2016-09-27,We Rise,8.0
574,18,422929,1.066357,2016-12-22,Η Ρόζα Της Σμύρνης,8.0
575,99,419412,1.082623,2016-10-12,Astral,8.0
576,53,409617,1.144237,2016-08-04,Killing Ground,8.0
577,35,423525,1.142537,2016-11-02,Reunion 2: Bachelor Party,8.0
578,878,424102,1.053318,2016-11-01,Hoshino,8.0
579,99,424124,1.021341,2016-10-13,Spy Nation,8.0
580,18,373353,1.064916,2016-01-22,La ciénaga,8.0
581,18,364601,1.009223,2016-05-19,Amores Urbanos,8.0
582,18,371425,1.045018,2016-02-04,Bangalore Naatkal,8.0
583,80,371435,1.089897,2016-09-02,Kuttrame Thandanai,8.0
584,99,376387,1.025533,2016-01-22,Hooligan Sparrow,8.0
585,99,372632,1.145119,2016-02-04,The '85 Bears,8.0
586,18,373450,1.046335,2016-01-24,Dark Night,8.0
587,10402,373479,1.089099,2016-05-03,Eat that Question: Frank Zappa in His Own Words,8.0
588,99,373480,1.007898,2016-01-26,Kiki,8.0
589,99,373481,1.204113,2016-01-25,Unlocking the Cage,8.0
590,35,374341,1.03969,2016-07-01,Eastfrisian for Beginners,8.0
591,12,378106,1.020561,2016-09-24,Digimon Adventure Tri. - Chapter 3: Confession,8.0
592,12,374165,1.00598,2016-02-24,Noob: Saison 7 - La Quête Légendaire,8.0
593,18,379959,1.014651,2016-01-23,Thunder Road,8.0
594,35,278313,1.094157,2016-08-19,Stoner Express,8.0
595,99,320589,1.045432,2016-02-08,Mavis!,8.0
596,99,324312,1.089616,2016-06-24,T-Rex,8.0
597,18,346384,1.008749,2016-05-20,Chicken,8.0
598,28,346558,1.114591,2016-12-02,Pocket Listing,8.0
599,0,343261,1.049143,2016-11-28,Ugly Love,8.0
600,0,420410,1.008433,2016-04-15,Darwin,8.0
601,18,430894,1.047538,2016-12-14,The Last Mural,8.0
602,35,430467,1.034421,2016-12-08,Curtain Call,8.0
603,35,421060,1.024713,2016-10-13,The Third Party,8.0
604,35,431002,1.029621,2016-11-30,The Lobster Circle,8.0
605,0,421627,1.217447,2016-12-25,When Calls the Heart Christmas,8.0
606,0,432036,1.039537,2016-12-29,Il mio vicino del piano di sopra,8.0
607,99,428144,1.135444,2016-12-09,Madonna: Rebel Heart Tour,8.0
608,18,436980,1.010826,2016-04-22,Yolculuk,8.0
609,35,438160,1.025356,2016-07-15,Kalpana 2,8.0
610,0,428639,1.046539,2016-11-30,Derailed,8.0
611,18,429276,1.029538,2016-10-12,RSC: King Lear,8.0
612,0,430292,1.252107,2016-12-15,National Theatre Live: No Man's Land,8.0
613,99,434972,1.030674,2016-12-01,Ludwig / Walkenhorst - Der Weg zu Gold,8.0
614,10749,420489,1.013553,2016-10-07,Dana Kayonu,8.0
615,12,430404,1.197598,2016-12-11,Han Solo: A Smuggler's Trade - A Star Wars Fan Film,8.0
616,10749,430500,1.099349,2016-12-14,Le passe-muraille,8.0
617,0,431088,1.054224,2016-12-20,"Purché finisca bene - Mia moglie, mia figlia, due bebè",8.0
618,35,422253,1.027832,2016-09-15,¿Pa' qué me casé?,8.0
619,99,432634,1.021677,2016-10-15,Jyväskylän meininki: A Punk Documentary,8.0
620,18,391663,1.188895,2016-06-02,Stefan Zweig: Farewell to Europe,8.0
621,0,398179,1.019782,2016-05-17,Dogtown Redemption,8.0
622,99,404020,1.034828,2016-07-08,The World's Greatest Head Massage: An ASMR Journey,8.0
623,35,394063,1.103818,2016-04-30,Chris Hardwick: Funcomfortable,8.0
624,53,404413,1.026787,2016-07-01,Tear Me Apart,8.0
625,0,404478,1.024204,2016-06-30,She Loves Me,8.0
626,53,400391,1.023895,2016-05-27,Uriyadi,8.0
627,99,398607,1.006715,2016-04-11,Abused: The Untold Story,8.0
628,99,389296,1.025817,2016-02-01,The Kids Menu,8.0
629,99,389844,1.014863,2016-04-04,Goose Radio,8.0
630,0,403912,1.006416,2016-02-02,History of Japan,8.0
631,0,405241,1.00805,2016-06-11,CZW Tournament of Death XV,8.0
632,35,399937,1.007711,2016-05-26,Young & Fabulous,8.0
633,35,399938,1.020582,2016-05-13,Michael Ian Black: Noted Expert,8.0
634,10402,406777,1.010002,2016-06-13,Caminho dos gigantes,8.0
635,10402,405098,1.008424,2016-05-27,Mika : Sinfonia Pop,8.0
636,0,400593,1.008047,2016-06-10,Hotel Coolgardie,8.0
637,18,428798,1.028956,2016-03-18,Moonam Naal Njayarazhcha,8.0
638,18,436379,1.028038,2016-08-05,Emanet,8.0
639,0,437981,1.02999,2016-12-01,THE STABILITY OF THE SYSTEM,8.0
640,18,436980,1.010826,2016-04-22,Yolculuk,8.0
641,0,429960,1.040386,2016-12-18,Remnants,8.0
642,18,437569,1.019145,2016-06-21,Miranda's Letter,8.0
643,18,445107,1.013472,2016-06-06,Le Sang des Iles d'Or,8.0
644,0,420390,1.013843,2016-10-09,Liberation Day,8.0
645,99,429707,1.013127,2016-05-14,Craft: The California Beer Documentary,8.0
646,35,429784,1.223963,2016-11-11,Bert Kreischer: The Machine,8.0
647,35,429797,1.036407,2016-12-09,Tom Papa: Human Mule,8.0
648,35,420962,1.005294,2016-01-10,The Job Hunt,8.0
649,99,426072,1.028428,2016-11-14,El último verano,8.0
650,0,432036,1.039537,2016-12-29,Il mio vicino del piano di sopra,8.0
651,99,428144,1.135444,2016-12-09,Madonna: Rebel Heart Tour,8.0
652,0,423443,1.026241,2016-10-23,Chronicles of Hari,8.0
653,10770,425898,1.024867,2016-10-04,La Folle Soirée du Palmashow 3,8.0
654,10751,431786,1.074975,2016-12-25,Prinz Himmelblau und Fee Lupine,8.0
655,35,436887,1.031985,2016-09-09,Mungaru Male 2,8.0
656,0,433583,1.017505,2016-01-01,Silent Nights,8.0
657,0,378505,1.1474,2016-02-15,Hotel Dallas,8.0
658,878,381873,1.107483,2016-07-23,Accel World: INFINITE ∞ BURST,8.0
659,18,380114,1.013284,2016-01-22,The Emperor of Time,8.0
660,99,384573,1.091605,2016-04-15,The First Monday in May,8.0
661,18,385218,1.010711,2016-03-04,Pink,8.0
662,99,376519,1.082981,2016-10-14,Maya Angelou: And Still I Rise,8.0
663,10749,382173,1.034052,2016-02-12,Bouquetreeks De Film: Trots & Verlangen,8.0
664,0,378304,1.013354,2016-01-09,American Artificiality: The Videography of Lana Del Rey,8.0
665,0,381804,1.013325,2016-02-09,Libertas,8.0
666,35,384675,1.013463,2016-02-19,The Class Reunion,8.0
667,99,385292,1.006255,2016-01-21,Match Me!,8.0
668,10749,385738,1.09991,2016-04-14,Dreamland,8.0
669,18,385753,1.296883,2016-04-15,Live Cargo,8.0
670,35,388322,1.136948,2016-03-11,Aviyal,8.0
671,35,385453,1.02342,2016-02-12,Poshter Girl,8.0
672,18,375934,1.026474,2016-01-04,Love like there's no tomorrow,8.0
673,18,380464,1.393232,2016-01-29,İftarlık Gazoz,8.0
674,0,382487,1.037661,2016-02-13,Dust Cloth,8.0
675,99,359532,1.022221,2016-01-22,Martha & Niki,8.0
676,27,355536,1.033458,2016-01-22,Director's Cut,8.0
677,28,361358,1.202382,2016-01-23,Nobunaga Concerto: The Movie,8.0
678,99,359093,1.103337,2016-11-20,The 24 Hour War,8.0
679,0,417504,1.028567,2016-10-06,Divinas Divas,8.0
680,18,385753,1.296883,2016-04-15,Live Cargo,8.0
681,35,388322,1.136948,2016-03-11,Aviyal,8.0
682,18,389593,1.008066,2016-03-25,Severus Snape and the Marauders,8.0
683,0,387585,1.074745,2016-11-11,Macho,8.0
684,0,378425,1.006621,2016-01-30,Here Come the Videofreex,8.0
685,35,385453,1.02342,2016-02-12,Poshter Girl,8.0
686,99,391901,1.024408,2016-04-07,Respectable: The Mary Millington Story,8.0
687,99,393741,1.027728,2016-04-23,Hard Lovin' Woman,8.0
688,18,346384,1.008749,2016-05-20,Chicken,8.0
689,99,345139,1.132965,2016-02-10,Homeland (Iraq Year Zero),8.0
690,99,396121,1.01798,2016-10-15,Tsukiji Wonderland,8.0
691,35,393629,1.031779,2016-01-23,Pure Pwnage: Teh Movie,8.0
692,99,391589,1.011307,2016-04-14,Russian Jews. Part One. Before Revolution.,8.0
693,18,392737,1.017852,2016-04-12,Blue Girls Burn Fast,8.0
694,99,398020,1.010343,2016-05-20,Malú: ni un paso atrás,8.0
695,99,398607,1.006715,2016-04-11,Abused: The Untold Story,8.0
696,99,399267,1.021292,2016-12-05,The Trans List,8.0
697,99,394528,1.00884,2016-04-24,Louis Theroux: Drinking to Oblivion,8.0
698,0,394549,1.006914,2016-04-24,Death Encounter,8.0
699,35,400114,1.215167,2016-09-29,I Am Not Madame Bovary,8.0
700,35,411518,1.012317,2016-08-11,Triumph's Summer Election Special 2016,8.0
701,16,410661,1.10278,2016-09-23,My Entire High School Sinking Into the Sea,8.0
702,35,412103,1.102007,2016-07-24,Rick and Morty: State of Georgia Vs. Denver Fenton Allen,8.0
703,99,412776,1.020337,2016-08-25,Making a Marathon,8.0
704,53,416306,1.141425,2016-11-04,Hide and Seek,8.0
705,12,414690,1.153621,2016-10-05,Master Spy,8.0
706,10749,404785,1.387984,2016-06-04,Evergreen Love,8.0
707,18,411054,1.052536,2016-08-05,Guppy,8.0
708,9648,405373,1.149786,2016-06-09,Pure Art,8.0
709,18,412201,1.012154,2016-09-09,The Fixer,8.0
710,18,412242,1.018879,2016-09-06,Guilty Men,8.0
711,10749,406565,1.006425,2016-01-20,A lie for everyday,8.0
712,28,415282,1.047368,2016-12-03,Chain Chronicle: The Light of Haecceitas Part 1,8.0
713,0,417504,1.028567,2016-10-06,Divinas Divas,8.0
714,0,415817,1.011663,2016-07-05,30 Years Ago,8.0
715,99,416651,1.019649,2016-12-01,Design Disruptors,8.0
716,0,419392,1.006156,2016-03-15,Snake Bite,8.0
717,18,420590,1.031665,2016-11-24,De Zevende Hemel,8.0
718,99,320589,1.045432,2016-02-08,Mavis!,8.0
719,10749,308665,1.031532,2016-04-15,The Best Man Wedding,8.0
720,18,395097,1.007643,2016-05-05,Welcome to Iceland,8.0
721,18,392737,1.017852,2016-04-12,Blue Girls Burn Fast,8.0
722,99,398607,1.006715,2016-04-11,Abused: The Untold Story,8.0
723,99,389296,1.025817,2016-02-01,The Kids Menu,8.0
724,18,399256,1.074901,2016-10-14,The Ghoul,8.0
725,99,399267,1.021292,2016-12-05,The Trans List,8.0
726,53,404413,1.026787,2016-07-01,Tear Me Apart,8.0
727,35,399938,1.020582,2016-05-13,Michael Ian Black: Noted Expert,8.0
728,99,405054,1.034243,2016-07-05,The Longing of Michael Dudok de Wit,8.0
729,35,406204,1.013153,2016-07-07,People You May Know,8.0
730,18,401135,1.069458,2016-12-19,Void,8.0
731,18,407997,1.009932,2016-04-07,Steel Flower,8.0
732,18,377148,1.0224,2016-09-01,Letters from War,8.0
733,18,385218,1.010711,2016-03-04,Pink,8.0
734,80,371435,1.089897,2016-09-02,Kuttrame Thandanai,8.0
735,99,376387,1.025533,2016-01-22,Hooligan Sparrow,8.0
736,12,374165,1.00598,2016-02-24,Noob: Saison 7 - La Quête Légendaire,8.0
737,99,377461,1.012806,2016-07-14,Doc & Darryl,8.0
738,99,377302,1.083231,2016-01-12,David Bowie: Sound and Vision,8.0
739,0,373339,1.095551,2016-01-21,Norman Lear: Just Another Version of You,8.0
740,18,364601,1.009223,2016-05-19,Amores Urbanos,8.0
741,28,419307,1.021315,2016-10-01,The Samurai in Autumn,8.0
742,99,419963,1.01348,2016-10-06,Little Evil: The Rise and Fall Of JTE (Schmoedown Parody),8.0
743,18,420590,1.031665,2016-11-24,De Zevende Hemel,8.0
744,16,419096,1.021157,2016-12-02,Cyborg 009: Call of Justice 2,8.0
745,99,415544,1.013943,2016-08-27,The Good Terrorist,8.0
